filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
10_S19_farm_d0500_conversation.csv,10,S19,farm,d0500,500,268,225,490,493,758,0.5436105476673428,0.3535620052770448,0.4284572342126299,0.6091151649495202,1.2856389452332655,0.5600000000000023,1.7439471234635004,1.2946526111316068,0.8381936949220972,1.2162627799088512,10
10_S19_park_d1000_conversation.csv,10,S19,park,d1000,1000,278,212,452,490,730,0.5673469387755102,0.3808219178082191,0.4557377049180328,0.4242033107024406,1.2851428571428565,0.6599999999999966,1.742980698196544,1.3193062246549707,0.922696473696078,1.1445523897384948,10
10_S19_street_d1500_conversation.csv,10,S19,street,d1500,1500,252,237,485,489,737,0.5153374233128835,0.3419267299864315,0.4110929853181077,0.3961032904738957,1.2634355828220856,0.6399999999999864,1.821438243950444,1.244456466324607,0.8167055281826876,1.142596866077269,10
10_S20_beach_d0000_conversation.csv,10,S20,beach,d0000,0,246,161,512,407,758,0.6044226044226044,0.3245382585751979,0.4223175965665236,0.3329821707208705,1.5013267813267803,0.7200000000000131,1.931692796562161,1.309569103647992,0.8677135200629209,1.2146788687574106,10
10_S20_farm_d0500_conversation.csv,10,S20,farm,d0500,500,280,217,478,497,758,0.5633802816901409,0.3693931398416886,0.446215139442231,0.6063996837517152,1.271348088531187,0.6200000000000045,1.7286898522269756,1.2946526111316068,0.8381936949220972,1.2162627799088512,10
10_S20_park_d1000_conversation.csv,10,S20,park,d1000,1000,301,210,429,511,730,0.589041095890411,0.4123287671232877,0.4850926672038679,0.4741915466644458,1.2312328767123275,0.7199999999999989,1.6631180035444395,1.319306224654971,0.922696473696078,1.144552389738495,10
10_S20_street_d1500_conversation.csv,10,S20,street,d1500,1500,275,223,462,498,737,0.5522088353413654,0.373134328358209,0.4453441295546559,0.424526684041218,1.2398795180722892,0.6200000000000045,1.6601178121274232,1.2444564663246074,0.8167055281826876,1.1425968660772692,10
11_S21_beach_d1500_conversation.csv,11,S21,beach,d1500,1500,207,211,407,418,614,0.4952153110047846,0.3371335504885993,0.4011627906976743,0.362068857129907,1.535454545454546,0.759999999999998,1.8926231534682028,1.3419986664262906,0.8600000000000136,1.2533955895868851,11
11_S21_farm_d1000_conversation.csv,11,S21,farm,d1000,1000,278,180,540,458,818,0.6069868995633187,0.3398533007334963,0.4357366771159875,0.4171228464951036,1.4279475982532748,0.6399999999999864,2.049440370275552,1.2172570680782588,0.897125086627284,1.044219959651515,11
11_S21_park_d0500_conversation.csv,11,S21,park,d0500,500,281,188,511,469,792,0.5991471215351812,0.3547979797979798,0.4456780333068993,0.611907401670256,1.345714285714286,0.6999999999999886,1.8525606583845555,1.2887004353203648,0.9399999999999996,1.1279662289754313,11
11_S21_street_d0000_conversation.csv,11,S21,street,d0000,0,216,129,498,345,714,0.6260869565217392,0.3025210084033613,0.4079320113314447,0.3280707087625351,1.973449275362317,1.0600000000000025,2.444601977242338,1.3432609319016071,0.9170178492456104,1.1727856501099572,11
